common_name,canonical_name,scientific_name,group,file,transparent_file,public_path
辣椒榕 (蓝调),Bucephalandra,Bucephalandra sp. Blue,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_003_sheet_07_辣椒榕_蓝调___Bucephalandra_sp._Blue.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_003_sheet_07_辣椒榕_蓝调_Bucephalandra_sp._Blue.png,/species-transparent/morph_batch_003_sheet_07_辣椒榕_蓝调_Bucephalandra_sp._Blue.png?v=cutfix4_20260510
泰狮金鱼,Carassius auratus,Carassius auratus var. Oranda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_003_sheet_08_泰狮金鱼__Carassius_auratus_var._Oranda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_003_sheet_08_泰狮金鱼_Carassius_auratus_var._Oranda.png,/species-transparent/morph_batch_003_sheet_08_泰狮金鱼_Carassius_auratus_var._Oranda.png?v=cutfix4_20260510
蝶尾金鱼,Carassius auratus,Carassius auratus var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_003_sheet_09_蝶尾金鱼__Carassius_auratus_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_003_sheet_09_蝶尾金鱼_Carassius_auratus_var.png,/species-transparent/morph_batch_003_sheet_09_蝶尾金鱼_Carassius_auratus_var.png?v=cutfix4_20260510
鹤顶红金鱼,Carassius auratus,Carassius auratus var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_003_sheet_10_鹤顶红金鱼__Carassius_auratus_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_003_sheet_10_鹤顶红金鱼_Carassius_auratus_var.png,/species-transparent/morph_batch_003_sheet_10_鹤顶红金鱼_Carassius_auratus_var.png?v=cutfix4_20260510
珠鳞金鱼,Carassius auratus,Carassius auratus var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_01_珠鳞金鱼__Carassius_auratus_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_01_珠鳞金鱼_Carassius_auratus_var.png,/species-transparent/morph_batch_004_sheet_01_珠鳞金鱼_Carassius_auratus_var.png?v=cutfix4_20260510
水泡金鱼,Carassius auratus,Carassius auratus var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_02_水泡金鱼__Carassius_auratus_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_02_水泡金鱼_Carassius_auratus_var.png,/species-transparent/morph_batch_004_sheet_02_水泡金鱼_Carassius_auratus_var.png?v=cutfix4_20260510
熊猫金鱼,Carassius auratus,Carassius auratus var. Panda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_03_熊猫金鱼__Carassius_auratus_var._Panda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_03_熊猫金鱼_Carassius_auratus_var._Panda.png,/species-transparent/morph_batch_004_sheet_03_熊猫金鱼_Carassius_auratus_var._Panda.png?v=cutfix4_20260510
短尾狮头金鱼,Carassius auratus,Carassius auratus var. Oranda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_04_短尾狮头金鱼__Carassius_auratus_var._Oranda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_04_短尾狮头金鱼_Carassius_auratus_var._Oranda.png,/species-transparent/morph_batch_004_sheet_04_短尾狮头金鱼_Carassius_auratus_var._Oranda.png?v=cutfix4_20260510
红草鱼,Carassius auratus,Carassius auratus var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_05_红草鱼__Carassius_auratus_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_05_红草鱼_Carassius_auratus_var.png,/species-transparent/morph_batch_004_sheet_05_红草鱼_Carassius_auratus_var.png?v=cutfix4_20260510
龙睛金鱼,Carassius auratus,Carassius auratus var. Telescopes,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_06_龙睛金鱼__Carassius_auratus_var._Telescopes.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_06_龙睛金鱼_Carassius_auratus_var._Telescopes.png,/species-transparent/morph_batch_004_sheet_06_龙睛金鱼_Carassius_auratus_var._Telescopes.png?v=cutfix4_20260510
红白虎头金鱼,Carassius auratus,Carassius auratus var. Tigerhead,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_07_红白虎头金鱼__Carassius_auratus_var._Tigerhead.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_07_红白虎头金鱼_Carassius_auratus_var._Tigerhead.png,/species-transparent/morph_batch_004_sheet_07_红白虎头金鱼_Carassius_auratus_var._Tigerhead.png?v=cutfix4_20260510
蓝寿 (五花),Carassius auratus,Carassius auratus var. Calico Ranchu,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_08_蓝寿_五花___Carassius_auratus_var._Calico_Ranchu.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_08_蓝寿_五花_Carassius_auratus_var._Calico_Ranchu.png,/species-transparent/morph_batch_004_sheet_08_蓝寿_五花_Carassius_auratus_var._Calico_Ranchu.png?v=cutfix4_20260510
黑狮头金鱼,Carassius auratus,Carassius auratus var. Black Oranda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_09_黑狮头金鱼__Carassius_auratus_var._Black_Oranda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_09_黑狮头金鱼_Carassius_auratus_var._Black_Oranda.png,/species-transparent/morph_batch_004_sheet_09_黑狮头金鱼_Carassius_auratus_var._Black_Oranda.png?v=cutfix4_20260510
红白蝶尾,Carassius auratus,Carassius auratus var. Butterfly Tail,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_004_sheet_10_红白蝶尾__Carassius_auratus_var._Butterfly_Tail.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_004_sheet_10_红白蝶尾_Carassius_auratus_var._Butterfly_Tail.png,/species-transparent/morph_batch_004_sheet_10_红白蝶尾_Carassius_auratus_var._Butterfly_Tail.png?v=cutfix4_20260510
雪白金金鱼 (改良),Carassius auratus,Carassius auratus var. White Gold,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_01_雪白金金鱼_改良___Carassius_auratus_var._White_Gold.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_01_雪白金金鱼_改良_Carassius_auratus_var._White_Gold.png,/species-transparent/morph_batch_005_sheet_01_雪白金金鱼_改良_Carassius_auratus_var._White_Gold.png?v=cutfix4_20260510
黑金刚龙睛,Carassius auratus,Carassius auratus var. Black Moor,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_02_黑金刚龙睛__Carassius_auratus_var._Black_Moor.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_02_黑金刚龙睛_Carassius_auratus_var._Black_Moor.png,/species-transparent/morph_batch_005_sheet_02_黑金刚龙睛_Carassius_auratus_var._Black_Moor.png?v=cutfix4_20260510
熊猫蝶尾 (极品),Carassius auratus,Carassius auratus var. Panda Butterfly,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_03_熊猫蝶尾_极品___Carassius_auratus_var._Panda_Butterfly.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_03_熊猫蝶尾_极品_Carassius_auratus_var._Panda_Butterfly.png,/species-transparent/morph_batch_005_sheet_03_熊猫蝶尾_极品_Carassius_auratus_var._Panda_Butterfly.png?v=cutfix4_20260510
红白水晶虾 (S级),Caridina cantonensis,Caridina cantonensis var. S-Class,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_04_红白水晶虾_S级___Caridina_cantonensis_var._S-Class.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_04_红白水晶虾_S级_Caridina_cantonensis_var._S-Class.png,/species-transparent/morph_batch_005_sheet_04_红白水晶虾_S级_Caridina_cantonensis_var._S-Class.png?v=cutfix4_20260510
黑金刚水晶虾,Caridina cantonensis,Caridina cantonensis var. Black King Kong,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_05_黑金刚水晶虾__Caridina_cantonensis_var._Black_King_Kong.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_05_黑金刚水晶虾_Caridina_cantonensis_var._Black_King_Kong.png,/species-transparent/morph_batch_005_sheet_05_黑金刚水晶虾_Caridina_cantonensis_var._Black_King_Kong.png?v=cutfix4_20260510
红白水晶虾 (SSS级),Caridina cantonensis,Caridina cantonensis var. Flower,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_06_红白水晶虾_SSS级___Caridina_cantonensis_var._Flower.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_06_红白水晶虾_SSS级_Caridina_cantonensis_var._Flower.png,/species-transparent/morph_batch_005_sheet_06_红白水晶虾_SSS级_Caridina_cantonensis_var._Flower.png?v=cutfix4_20260510
黑金刚水晶虾 (多纹),Caridina cantonensis,Caridina cantonensis var. Panda,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_07_黑金刚水晶虾_多纹___Caridina_cantonensis_var._Panda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_07_黑金刚水晶虾_多纹_Caridina_cantonensis_var._Panda.png,/species-transparent/morph_batch_005_sheet_07_黑金刚水晶虾_多纹_Caridina_cantonensis_var._Panda.png?v=cutfix4_20260510
荧光绿尼罗河珊瑚,Catalaphyllia jardinei,Catalaphyllia jardinei var. Green,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_08_荧光绿尼罗河珊瑚__Catalaphyllia_jardinei_var._Green.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_08_荧光绿尼罗河珊瑚_Catalaphyllia_jardinei_var._Green.png,/species-transparent/morph_batch_005_sheet_08_荧光绿尼罗河珊瑚_Catalaphyllia_jardinei_var._Green.png?v=cutfix4_20260510
荧光绿尼罗河珊瑚 (改良),Catalaphyllia jardinei,Catalaphyllia jardinei var. Ultra Green,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_09_荧光绿尼罗河珊瑚_改良___Catalaphyllia_jardinei_var._Ultra_Green.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_09_荧光绿尼罗河珊瑚_改良_Catalaphyllia_jardinei_var._Ultra_Green.png,/species-transparent/morph_batch_005_sheet_09_荧光绿尼罗河珊瑚_改良_Catalaphyllia_jardinei_var._Ultra_Green.png?v=cutfix4_20260510
幻彩蓝雷龙 (改良),Channa andrao,Channa andrao var. Super Blue,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_005_sheet_10_幻彩蓝雷龙_改良___Channa_andrao_var._Super_Blue.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_005_sheet_10_幻彩蓝雷龙_改良_Channa_andrao_var._Super_Blue.png,/species-transparent/morph_batch_005_sheet_10_幻彩蓝雷龙_改良_Channa_andrao_var._Super_Blue.png?v=cutfix4_20260510
幻彩红雷龙 (改良),Channa andrao,Channa andrao var. Red,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_01_幻彩红雷龙_改良___Channa_andrao_var._Red.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_01_幻彩红雷龙_改良_Channa_andrao_var._Red.png,/species-transparent/morph_batch_006_sheet_01_幻彩红雷龙_改良_Channa_andrao_var._Red.png?v=cutfix4_20260510
红眼白子雷龙,Channa asiatica,Channa asiatica var. Albino,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_02_红眼白子雷龙__Channa_asiatica_var._Albino.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_02_红眼白子雷龙_Channa_asiatica_var._Albino.png,/species-transparent/morph_batch_006_sheet_02_红眼白子雷龙_Channa_asiatica_var._Albino.png?v=cutfix4_20260510
黄金雷龙,Channa aurantimaculata,Channa aurantimaculata var.,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_03_黄金雷龙__Channa_aurantimaculata_var.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_03_黄金雷龙_Channa_aurantimaculata_var.png,/species-transparent/morph_batch_006_sheet_03_黄金雷龙_Channa_aurantimaculata_var.png?v=cutfix4_20260510
黄金眼镜蛇雷龙 (改良),Channa aurantimaculata,Channa aurantimaculata var. Gold,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_04_黄金眼镜蛇雷龙_改良___Channa_aurantimaculata_var._Gold.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_04_黄金眼镜蛇雷龙_改良_Channa_aurantimaculata_var._Gold.png,/species-transparent/morph_batch_006_sheet_04_黄金眼镜蛇雷龙_改良_Channa_aurantimaculata_var._Gold.png?v=cutfix4_20260510
蓝宝石雷龙 (特级选育),Channa stewartii,Channa stewartii var. Karbi Anglong,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_05_蓝宝石雷龙_特级选育___Channa_stewartii_var._Karbi_Anglong.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_05_蓝宝石雷龙_特级选育_Channa_stewartii_var._Karbi_Anglong.png,/species-transparent/morph_batch_006_sheet_05_蓝宝石雷龙_特级选育_Channa_stewartii_var._Karbi_Anglong.png?v=cutfix4_20260510
白金蓝魔鬼 (海水),Chrysiptera cyanea,Chrysiptera cyanea var. Platinum,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_06_白金蓝魔鬼_海水___Chrysiptera_cyanea_var._Platinum.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_06_白金蓝魔鬼_海水_Chrysiptera_cyanea_var._Platinum.png,/species-transparent/morph_batch_006_sheet_06_白金蓝魔鬼_海水_Chrysiptera_cyanea_var._Platinum.png?v=cutfix4_20260510
球形血鹦鹉,Cichlasoma,Cichlasoma var. Blood Parrot Balloon,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_07_球形血鹦鹉__Cichlasoma_var._Blood_Parrot_Balloon.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_07_球形血鹦鹉_Cichlasoma_var._Blood_Parrot_Balloon.png,/species-transparent/morph_batch_006_sheet_07_球形血鹦鹉_Cichlasoma_var._Blood_Parrot_Balloon.png?v=cutfix4_20260510
白金咖啡鼠,Corydoras aeneus,Corydoras aeneus var. Platinum,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_08_白金咖啡鼠__Corydoras_aeneus_var._Platinum.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_08_白金咖啡鼠_Corydoras_aeneus_var._Platinum.png,/species-transparent/morph_batch_006_sheet_08_白金咖啡鼠_Corydoras_aeneus_var._Platinum.png?v=cutfix4_20260510
红眼白子熊猫鼠,Corydoras panda,Corydoras panda var. Albino,morph_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/morph_batch_006_sheet_09_红眼白子熊猫鼠__Corydoras_panda_var._Albino.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/morph_batch_006_sheet_09_红眼白子熊猫鼠_Corydoras_panda_var._Albino.png,/species-transparent/morph_batch_006_sheet_09_红眼白子熊猫鼠_Corydoras_panda_var._Albino.png?v=cutfix4_20260510
